budget,imdb_id,original_language,popularity,revenue,runtime,release_year,orig_lang_cd,collection,website,genre_name,g_Animation,g_Comedy,g_Family,g_Adventure,g_Fantasy,g_Romance,g_Drama,g_Action,g_Crime,g_Thriller,g_Horror,g_History,g_Mystery,g_War,g_Foreign,g_Music,g_Documentary,g_Western
50000000,tt0112715,en,7.260574,152022101.0,109.0,1995.0,en,no,no,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']",0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
53000000,tt0112740,en,8.657365,157387195.0,116.0,1995.0,en,no,no,"['Action', 'Thriller', 'Drama']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,tt0109508,en,3.620388,3174695.0,119.0,1994.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7000000,tt0112851,en,6.950458,25405445.0,104.0,1995.0,en,yes,no,"['Thriller', 'Action', 'Crime']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27000000,tt0112857,en,4.646132,16140822.0,102.0,1995.0,en,no,no,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
90000000,tt0112864,en,15.138855,366101666.0,128.0,1995.0,en,yes,no,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,tt0112887,en,7.120806,0.0,80.0,1995.0,en,yes,no,"['Action', 'Comedy', 'Crime', 'Drama']",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,tt0113044,en,0.523575,0.0,116.0,1995.0,en,no,no,"['Drama', 'Crime']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
55000000,tt0113071,en,15.178338,127600435.0,134.0,1995.0,en,no,no,"['Action', 'Adventure', 'Drama', 'Romance']",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,tt0113114,en,7.575098,0.0,95.0,1995.0,en,yes,no,['Adventure'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,tt0113243,en,14.810519,7563728.0,107.0,1995.0,en,no,no,"['Action', 'Crime', 'Thriller', 'Drama']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,tt0113464,en,3.196456,0.0,92.0,1995.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25000000,tt0113481,en,11.715868,19075720.0,97.0,1995.0,en,no,no,"['Adventure', 'Action', 'Drama', 'Thriller']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
90000000,tt0113492,en,8.184815,113493481.0,96.0,1995.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0113500,en,3.676921,17014653.0,88.0,1995.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500000,tt0113540,en,4.877872,7412216.0,91.0,1995.0,en,no,no,"['Drama', 'Crime']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
500000,tt0113677,en,10.058329,1148752.0,89.0,1995.0,en,no,no,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0113690,en,4.102409,0.0,119.0,1995.0,en,no,no,"['Mystery', 'Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,tt0107447,en,0.354014,0.0,100.0,1993.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0113729,en,2.624771,15453274.0,95.0,1995.0,en,no,no,"['Drama', 'Family', 'Romance']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6000000,tt0113749,en,8.25547,2122561.0,94.0,1995.0,en,no,no,"['Romance', 'Comedy']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000000,tt0113820,en,7.024227,66000000.0,92.0,1995.0,en,yes,yes,"['Action', 'Adventure', 'Family', 'Fantasy']",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,tt0113851,en,1.01115,0.0,100.0,1995.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,tt0110604,en,2.466066,1.0,95.0,1995.0,en,no,no,"['Thriller', 'Foreign']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,tt0110620,en,7.720056,0.0,93.0,1994.0,en,no,no,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22000000,tt0113957,en,13.304342,110627965.0,114.0,1995.0,en,yes,no,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
0,tt0113986,en,8.482834,69660733.0,103.0,1995.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,tt0114095,en,1.165039,472370.0,94.0,1995.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,tt0114194,en,10.187623,16.0,98.0,1995.0,en,yes,no,"['Fantasy', 'Horror', 'Thriller']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt0114241,en,0.119713,0.0,91.0,1995.0,en,no,no,"['Fantasy', 'Comedy', 'Drama']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0114323,en,8.180047,0.0,119.0,1995.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,tt0114345,en,6.752119,10382407.0,135.0,1995.0,en,no,no,"['Drama', 'History', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0114435,en,0.159596,0.0,93.0,1995.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45000000,tt0114436,en,17.502375,20350754.0,128.0,1995.0,en,yes,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000000,tt0114478,en,5.552946,8349430.0,112.0,1995.0,en,yes,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0114496,en,3.743212,50892160.0,106.0,1995.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,tt0114508,en,13.492845,113374103.0,108.0,1995.0,en,yes,no,"['Horror', 'Action']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,tt0114534,en,0.913522,0.0,109.0,1995.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42000000,tt0114558,en,11.223055,7959291.0,145.0,1995.0,en,no,yes,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
14000000,tt0114666,en,1.820419,5780000.0,99.0,1995.0,en,no,no,['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,tt0114663,en,11.002046,7025496.0,115.0,1995.0,en,no,no,"['Drama', 'Fantasy']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0114702,en,4.546552,339889.0,111.0,1995.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0114682,en,7.653446,47774193.0,105.0,1995.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,tt0114781,en,7.490247,104324083.0,100.0,1995.0,en,yes,no,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,tt0114798,en,2.881689,0.0,93.0,1995.0,en,no,no,"['Comedy', 'Drama', 'Family']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0114805,en,0.786023,0.0,73.0,1995.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20000000,tt0114887,en,9.715639,50012507.0,103.0,1995.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
175000000,tt0114898,en,16.885184,264218220.0,135.0,1995.0,en,no,no,"['Adventure', 'Action']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,tt0114928,en,1.834099,0.0,89.0,1995.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000000,tt0114938,en,8.922139,0.0,98.0,1995.0,en,no,no,"['Action', 'Western']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,tt0109340,en,3.727644,0.0,97.0,1994.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0112602,en,3.287036,0.0,90.0,1995.0,en,no,no,"['Adventure', 'Action', 'Comedy', 'Crime', 'Family']",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2800000,tt0111579,ru,2.486073,2616503.0,135.0,1994.0,ru,yes,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0110882,en,3.525649,763847.0,113.0,1994.0,en,no,no,"['Drama', 'War']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2500000,tt0112471,en,11.304979,5535405.0,105.0,1995.0,en,yes,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10000000,tt0112508,en,6.638116,26488734.0,89.0,1995.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0112438,en,2.761837,0.0,90.0,1995.0,en,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21000000,tt0112571,en,3.030309,23450000.0,115.0,1995.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0112757,en,2.686342,0.0,97.0,1995.0,en,no,no,"['Drama', 'Family']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0112643,en,2.26977,0.0,95.0,1995.0,en,no,no,"['Thriller', 'Drama', 'Horror', 'Mystery']",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0,tt0112679,en,2.605521,0.0,103.0,1995.0,en,no,no,"['Drama', 'Family', 'Romance']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27000,tt0109445,en,10.513367,3151130.0,92.0,1994.0,en,yes,yes,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,tt0112883,en,7.438934,22200000.0,97.0,1994.0,en,no,no,"['Romance', 'Drama', 'Comedy']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
55000000,tt0109635,en,11.812244,214015089.0,123.0,1994.0,en,no,no,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']",0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
0,tt0112899,en,0.155859,0.0,0.0,1995.0,en,no,no,['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45000000,tt0109676,en,9.579155,0.0,101.0,1994.0,en,no,no,"['Action', 'Adventure', 'Thriller']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,tt0112854,it,0.710671,0.0,0.0,1995.0,it,no,no,"['Crime', 'Comedy', 'Fantasy']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,tt0109579,en,5.484156,0.0,103.0,1994.0,en,no,no,"['Drama', 'Thriller', 'Mystery']",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,tt0109642,en,5.8025,0.0,132.0,1995.0,en,no,no,"['Crime', 'Drama', 'Mystery']",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
16000000,tt0109686,en,9.844558,247275374.0,107.0,1994.0,en,yes,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0111797,zh,4.860016,7294403.0,123.0,1994.0,other,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0109759,en,5.378467,0.0,103.0,1994.0,en,no,no,"['Drama', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,tt0109758,en,4.322726,6841570.0,113.0,1994.0,en,no,no,"['Thriller', 'Comedy', 'Crime', 'Romance']",0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
18000000,tt0109707,en,11.720358,5887457.0,127.0,1994.0,en,no,no,"['Comedy', 'Drama', 'History']",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0113117,en,9.146544,0.0,111.0,1995.0,en,no,no,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0113097,en,16.236745,0.0,101.0,1995.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0113028,en,2.657337,0.0,87.0,1995.0,en,no,no,"['Action', 'Adventure', 'Drama', 'Family']",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,tt0113198,en,10.177977,35348597.0,78.0,1995.0,en,yes,no,"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000000,tt0113303,en,8.182165,12201255.0,103.0,1995.0,en,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,tt0113089,en,4.953936,0.0,96.0,1995.0,en,no,no,"['Drama', 'Family', 'Fantasy']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0109771,fr,8.935058,0.0,111.0,1994.0,fr,no,no,"['History', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0113199,en,0.398924,3992809.0,90.0,1995.0,en,no,no,"['Drama', 'Family', 'Fantasy']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0113234,en,0.090452,0.0,77.0,1995.0,en,no,no,"['Fantasy', 'Animation', 'Family']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0109906,en,1.012197,0.0,109.0,1994.0,en,no,no,"['Drama', 'Action', 'Thriller', 'Crime']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
700000,tt0110057,en,9.47666,7830611.0,171.0,1994.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5000000,tt0110005,en,9.438042,3049135.0,99.0,1994.0,en,no,yes,"['Drama', 'Fantasy']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10500000,tt0110066,en,2.688562,26325256.0,113.0,1995.0,en,no,no,"['Comedy', 'Family']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,tt0110116,en,7.983666,0.0,121.0,1994.0,en,no,no,"['Drama', 'Music', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,tt0110006,en,9.546707,17689177.0,100.0,1995.0,en,no,no,"['Comedy', 'Family', 'Drama']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0113360,en,2.756986,0.0,106.0,1995.0,en,no,no,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25000000,tt0110099,en,5.146352,0.0,100.0,1994.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60000000,tt0110148,en,11.970205,223664608.0,123.0,1994.0,en,yes,no,"['Horror', 'Romance']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14000000,tt0113463,en,1.596058,2474000.0,139.0,1995.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0110189,en,0.748846,0.0,82.0,1995.0,en,no,no,"['Comedy', 'Crime']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60000000,tt0110216,en,6.710215,37000000.0,109.0,1994.0,en,no,no,"['Comedy', 'Family', 'Romance']",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0113501,en,9.195256,0.0,102.0,1995.0,en,no,no,"['Action', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
0,tt0113538,en,5.874511,0.0,89.0,1995.0,en,no,no,"['Adventure', 'Fantasy', 'Comedy', 'Family']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,tt0113552,en,7.797512,0.0,101.0,1995.0,en,no,no,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
11000000,tt0076759,en,42.149697,775398007.0,121.0,1977.0,en,yes,yes,"['Adventure', 'Action']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000000,tt0110367,en,9.774994,0.0,115.0,1994.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17000000,tt0113670,en,7.731725,0.0,97.0,1995.0,en,no,no,"['Drama', 'Family', 'Fantasy']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0110296,en,0.84508,0.0,101.0,1994.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000000,tt0109731,fr,1.948315,0.0,100.0,1994.0,fr,no,no,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2000000,tt0103994,es,4.126083,21665468.0,105.0,1992.0,es,no,yes,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30000000,tt0110322,en,12.199047,160638883.0,133.0,1994.0,en,no,no,"['Adventure', 'Drama', 'Romance', 'War']",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,tt0110443,en,9.253362,0.0,95.0,1995.0,en,no,no,"['Adventure', 'Comedy', 'Family']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0110365,en,1.861292,0.0,98.0,1994.0,en,no,no,"['Action', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,tt0107566,en,1.788829,0.0,92.0,1994.0,en,no,no,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
60000000,tt0110391,en,3.290192,0.0,108.0,1994.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17000000,tt0113691,en,7.698526,7603766.0,106.0,1995.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0110428,en,4.81307,0.0,107.0,1994.0,en,no,no,"['Comedy', 'Drama', 'History']",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45000000,tt0109836,en,14.287753,112006296.0,123.0,1994.0,en,no,no,"['Drama', 'Horror', 'Romance']",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,tt0113755,en,2.558118,0.0,96.0,1995.0,en,no,no,"['Action', 'Comedy', 'Family']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000,tt0110538,en,2.899608,0.0,97.0,1994.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0110516,en,3.770115,18137661.0,108.0,1994.0,en,no,no,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0110527,en,5.831622,46264384.0,114.0,1994.0,en,no,no,"['Fantasy', 'Drama', 'Family']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,tt0113808,en,1.137266,5.0,95.0,1995.0,en,no,no,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5500000,tt0113896,en,3.121288,0.0,128.0,1995.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0113870,en,9.518564,17381942.0,122.0,1995.0,en,no,no,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,tt0110684,en,2.891269,0.0,110.0,1994.0,en,no,no,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31000000,tt0110638,en,5.930957,106683817.0,112.0,1994.0,en,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,tt0113967,en,0.629955,0.0,98.0,1995.0,en,no,no,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,tt0117169,en,0.004537,0.0,93.0,1993.0,en,no,no,"['Action', 'Thriller', 'Crime', 'Drama']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4800000,tt0106402,en,0.426952,0.0,89.0,1994.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt0113948,en,1.466491,0.0,83.0,1995.0,en,yes,no,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,tt0110671,en,0.769522,0.0,100.0,1995.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
34000000,tt0110632,en,11.226856,50282766.0,119.0,1994.0,en,no,no,"['Crime', 'Thriller', 'Drama']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,tt0110737,en,4.936761,0.0,115.0,1994.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0110729,en,4.025276,2201126.0,99.0,1994.0,en,yes,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0114151,en,6.448039,0.0,106.0,1996.0,en,yes,no,"['Drama', 'Romance', 'Thriller']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
50000000,tt0114069,en,13.676444,189859560.0,127.0,1995.0,en,no,no,"['Action', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
16000000,tt0110413,fr,20.477329,45284974.0,110.0,1994.0,fr,no,no,"['Thriller', 'Crime', 'Drama']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11000000,tt0114113,en,1.433544,2832826.0,113.0,1995.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0114210,en,0.463307,0.0,94.0,1995.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8000000,tt0110912,en,140.950236,213928762.0,154.0,1994.0,en,no,no,"['Thriller', 'Crime']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,tt0114084,en,7.160149,6834525.0,124.0,1995.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400000,tt0105652,zh,1.638622,152322.0,105.0,1992.0,other,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0110889,en,1.881932,4176932.0,98.0,1994.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0110932,en,7.772505,0.0,133.0,1994.0,en,no,no,"['History', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0114129,en,1.296912,0.0,94.0,1995.0,en,no,yes,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0110963,fr,4.405405,0.0,162.0,1994.0,fr,no,no,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32000000,tt0114214,en,7.54701,18552460.0,107.0,1995.0,en,no,no,"['Action', 'Western']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22000000,tt0114296,sv,3.395867,12400000.0,108.0,1995.0,other,no,no,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000000,tt0110907,en,6.259433,11300653.0,133.0,1994.0,en,no,yes,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0111495,fr,7.832755,0.0,99.0,1994.0,fr,yes,no,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,tt0108394,fr,8.843517,0.0,98.0,1993.0,fr,yes,no,"['Drama', 'Music', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,tt0111507,fr,6.5898,0.0,91.0,1994.0,fr,yes,no,"['Comedy', 'Drama', 'Mystery']",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,tt0110769,zh,0.078257,0.0,111.0,1994.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0114268,en,1.155255,0.0,85.0,1995.0,en,no,no,"['Comedy', 'Family']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0110965,en,0.499601,0.0,90.0,1995.0,en,no,no,"['Horror', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,tt0114571,en,1.390885,0.0,95.0,1995.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000000,tt0111333,en,8.910462,9771658.0,89.0,1994.0,en,yes,yes,['Animation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0111112,en,1.750481,0.0,97.0,1994.0,en,no,no,"['Drama', 'Family', 'Fantasy']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45000000,tt0111255,en,10.388183,170362582.0,110.0,1994.0,en,no,no,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
55000000,tt0111282,en,13.328924,196567262.0,121.0,1994.0,en,no,no,"['Action', 'Adventure']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000000,tt0111070,en,9.665424,189833357.0,97.0,1994.0,en,yes,no,"['Fantasy', 'Drama', 'Comedy', 'Family']",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25000000,tt0111161,en,51.645403,28341469.0,142.0,1994.0,en,no,no,"['Drama', 'Crime']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
